team,location_value,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,possessions,raw_off_eff,location_value_opp,mp_opp,fg_opp,fga_opp,fg_pct_opp,fg3_opp,fg3a_opp,fg3_pct_opp,ft_opp,fta_opp,ft_pct_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,possessions_opp,raw_off_eff_opp,fg2,fg2a,fg2_pct,efg,rate_3pa,rate_2pa,ft_rate,ftm_rate,tov_rate,orb_rate,drb_rate,ast_rate,stl_rate,blk_rate,pace,def_eff,net_eff,games_played
Fresno St.,0.6,200.0,26.5,58.2,0.4613,7.9,25.0,0.3293,14.4,19.8,0.7174,8.3,22.7,31.0,13.7,7.6,2.0,13.1,16.8,75.3,72.405,104.301,-0.6,200.0,26.8,59.1,0.4554,7.2,24.6,0.2847,12.7,18.3,0.6807,9.0,21.5,30.5,12.9,7.2,3.8,13.8,17.3,73.5,72.592,101.208,18.6,33.2,0.56,0.5299,0.4254,0.5746,0.3492,0.2534,0.1808,0.2707,0.721,0.1905,0.106,0.0279,14.481,101.5249,2.7761,10
Furman,0.0,200.0,26.625,56.0,0.4764,8.375,27.625,0.3046,12.125,18.25,0.6455,8.5,23.25,31.75,14.875,4.125,3.5,12.75,14.75,73.75,68.9175,107.0788,0.0,200.0,27.875,60.5,0.4588,8.5,24.875,0.3469,12.125,16.625,0.7159,7.875,20.25,28.125,13.875,8.625,3.25,8.75,17.0,76.375,69.2725,110.0775,18.25,28.375,0.653,0.5507,0.4919,0.5081,0.3249,0.2156,0.1834,0.2943,0.7512,0.2163,0.0602,0.0506,13.7835,110.6469,-3.5681,8
Gardner Webb,-0.6,200.0,23.0,58.1,0.3974,7.8,23.8,0.331,13.3,19.0,0.6965,8.1,20.5,28.6,10.0,5.4,2.8,14.9,17.7,67.1,73.924,90.56,0.6,200.0,32.9,63.4,0.5183,10.8,27.9,0.3862,15.1,21.3,0.7112,10.1,26.8,36.9,20.8,9.0,3.3,10.3,16.1,91.7,73.717,124.433,15.2,34.3,0.4442,0.4653,0.4129,0.5871,0.3433,0.2406,0.2027,0.2275,0.6744,0.1347,0.0725,0.0376,14.7848,124.1608,-33.6008,10
George Mason,0.3333,200.0,26.0,54.5556,0.48,8.0,20.5556,0.3903,19.4444,26.3333,0.744,9.2222,24.4444,33.6667,13.8889,5.5556,3.2222,10.8889,14.7778,79.4444,68.7311,115.1867,-0.3333,200.0,22.6667,56.7778,0.3973,8.0,26.5556,0.2928,12.3333,16.1111,0.7671,8.1111,19.6667,27.7778,12.0,5.8889,2.8889,11.3333,21.1111,65.6667,67.6533,96.6478,18.0,34.0,0.5334,0.5524,0.3731,0.6269,0.502,0.3691,0.1585,0.3093,0.7471,0.2025,0.0817,0.0472,13.7462,95.0845,20.1022,9
George Washington,0.6364,200.0,29.1818,59.4545,0.4911,8.9091,25.3636,0.3471,21.0909,27.9091,0.7458,10.3636,24.8182,35.1818,16.0909,7.7273,3.6364,12.5455,18.1818,88.3636,74.8927,117.6991,-0.6364,200.0,26.6364,59.9091,0.4424,8.0909,25.1818,0.3232,13.8182,18.6364,0.7272,8.1818,19.6364,27.8182,14.8182,7.6364,3.7273,12.5455,20.0909,75.1818,73.1255,102.5064,20.2727,34.0909,0.5928,0.5673,0.4302,0.5698,0.4758,0.3603,0.1666,0.3457,0.7596,0.2147,0.1049,0.0486,14.9785,99.8814,17.8177,11
Georgetown,0.3333,202.7778,26.8889,62.0,0.4341,6.5556,22.3333,0.2953,18.1111,24.2222,0.7447,10.3333,23.1111,33.4444,15.5556,8.0,5.1111,7.5556,18.6667,78.4444,70.7267,110.8767,-0.3333,202.7778,24.4444,57.0,0.4281,7.8889,22.3333,0.3677,18.0,23.3333,0.7652,8.2222,24.7778,33.0,11.8889,4.0,3.2222,11.6667,19.2222,74.7778,71.5289,104.8411,20.3333,39.6667,0.5117,0.4875,0.3614,0.6386,0.4019,0.3006,0.1068,0.2925,0.7362,0.2203,0.113,0.0714,13.9602,105.946,4.9307,9
Georgia,0.5556,202.7778,34.2222,69.7778,0.489,10.0,32.4444,0.2953,21.4444,27.6667,0.778,13.0,29.0,42.0,17.4444,11.1111,8.7778,11.0,17.6667,99.8889,80.9189,123.3,-0.5556,202.7778,25.8889,67.0,0.3816,7.4444,24.2222,0.2974,12.0,18.6667,0.6418,12.3333,20.8889,33.2222,11.8889,7.0,2.8889,15.8889,19.6667,71.2222,79.4222,89.1544,24.2222,37.3333,0.647,0.5592,0.4623,0.5377,0.3984,0.309,0.1359,0.3827,0.7072,0.2139,0.1384,0.1092,15.973,87.3104,35.9896,9
Georgia Southern,-0.4,200.0,26.3,61.1,0.4308,9.4,28.9,0.3293,16.5,24.3,0.6852,9.3,21.5,30.8,10.7,9.0,3.3,11.5,20.1,78.5,74.842,105.053,0.4,200.0,27.9,61.1,0.4565,7.3,24.0,0.2995,17.0,25.0,0.6659,10.2,25.8,36.0,12.9,6.7,3.1,13.9,19.1,80.1,76.675,104.02,16.9,32.2,0.5322,0.508,0.4766,0.5234,0.3982,0.2707,0.1533,0.2615,0.6883,0.1434,0.121,0.0456,14.9684,106.5879,-1.5349,10
Georgia St.,-0.5556,200.0,19.6667,59.3333,0.334,6.7778,27.0,0.2588,15.1111,19.7778,0.758,8.6667,21.1111,29.7778,9.4444,7.8889,2.4444,12.5556,20.0,61.2222,72.6167,84.5222,0.5556,200.0,28.0,60.8889,0.4634,7.4444,22.0,0.3357,15.7778,22.5556,0.6957,10.7778,28.8889,39.6667,14.3333,7.2222,2.7778,12.4444,18.8889,79.2222,73.2689,108.1078,12.8889,32.3333,0.4074,0.3918,0.4563,0.5437,0.3347,0.2549,0.1742,0.229,0.6719,0.1323,0.1081,0.0344,14.5233,108.9355,-24.4133,9
Georgia Tech,0.6,202.5,26.3,61.9,0.4281,6.4,21.0,0.3078,13.4,20.9,0.6317,9.8,26.9,36.7,16.3,7.4,4.7,12.3,17.3,72.4,74.328,97.545,-0.6,202.5,24.1,61.9,0.3918,7.1,26.2,0.2827,13.9,19.9,0.6827,9.8,24.5,34.3,13.1,7.0,4.3,11.9,17.8,69.2,73.452,94.602,19.9,40.9,0.4901,0.4794,0.3379,0.6621,0.3458,0.2235,0.1648,0.2868,0.7332,0.2204,0.0995,0.0627,14.7044,93.2257,4.3193,10
Gonzaga,0.2,200.0,35.7,68.4,0.522,7.8,21.9,0.367,13.7,19.0,0.6973,12.0,28.0,40.0,20.4,9.2,3.7,10.4,19.2,92.9,75.822,122.739,-0.2,200.0,21.8,58.7,0.3702,7.4,27.6,0.2645,14.3,21.4,0.6683,7.5,20.1,27.6,11.7,5.8,2.8,15.3,18.4,65.3,76.663,85.307,27.9,46.5,0.6036,0.5802,0.3251,0.6749,0.2903,0.2113,0.1374,0.3798,0.7897,0.2712,0.12,0.0484,15.1644,86.0123,36.7267,10
Grambling St.,-0.75,200.0,22.125,50.625,0.4378,6.0,17.5,0.3438,16.5,23.75,0.7026,7.75,18.125,25.875,10.75,7.375,2.375,15.0,19.875,66.75,69.155,96.8125,0.75,200.0,25.625,54.125,0.477,6.875,20.125,0.3459,17.875,23.625,0.7565,8.875,21.375,30.25,14.25,10.75,4.75,13.375,19.625,76.0,69.8488,108.6812,16.125,33.125,0.5011,0.4979,0.351,0.649,0.4668,0.3273,0.217,0.2609,0.6743,0.1551,0.1064,0.0341,13.831,109.635,-12.8225,8
Grand Canyon,0.4545,200.0,24.6364,56.4545,0.4369,5.4545,19.7273,0.2441,16.2727,21.8182,0.7505,10.0909,23.2727,33.3636,12.8182,6.5455,3.0909,12.3636,17.7273,71.0,69.09,102.0518,-0.4545,200.0,22.8182,52.8182,0.4308,6.8182,20.5455,0.3289,14.1818,20.0,0.7001,6.8182,21.2727,28.0909,11.8182,6.2727,2.8182,13.0909,19.9091,66.6364,68.5909,96.8945,19.1818,36.7273,0.5262,0.486,0.353,0.647,0.3888,0.2903,0.1814,0.3236,0.7718,0.1837,0.0945,0.0452,13.818,96.213,5.8388,11
Green Bay,-0.8,202.5,22.7,52.7,0.4355,6.8,21.9,0.3044,17.8,24.2,0.7178,6.0,21.4,27.4,11.4,4.3,2.7,10.4,19.1,70.0,68.593,102.167,0.8,202.5,26.9,56.9,0.4744,7.9,24.2,0.3314,17.6,24.7,0.7378,7.9,24.2,32.1,15.7,6.6,3.1,7.9,19.0,79.3,68.633,116.132,15.9,30.8,0.5186,0.4995,0.4124,0.5876,0.4665,0.345,0.1509,0.1951,0.7317,0.1663,0.0624,0.0392,13.5533,115.9728,-13.8058,10
Hampton,-0.5,200.0,23.0,55.625,0.42,6.125,20.375,0.3066,16.75,23.5,0.689,10.25,20.375,30.625,11.125,6.875,3.125,11.375,20.375,68.875,67.9112,101.285,0.5,200.0,24.875,54.875,0.456,6.75,21.0,0.337,15.375,23.25,0.6942,10.0,21.625,31.625,13.125,6.75,5.0,11.75,19.375,71.875,67.6675,106.3825,16.875,35.25,0.4847,0.4762,0.3653,0.6347,0.4369,0.3124,0.166,0.3195,0.683,0.1608,0.1005,0.0467,13.5822,105.9626,-4.6776,8
Harvard,-0.4,200.0,25.3,55.0,0.4588,7.0,19.7,0.3525,11.1,13.8,0.8223,6.7,21.0,27.7,14.3,7.9,2.7,11.1,13.6,68.7,65.954,104.156,0.4,200.0,25.6,54.7,0.4708,8.2,22.6,0.368,10.6,15.1,0.7163,7.3,20.8,28.1,13.9,7.2,3.0,12.0,14.3,70.0,66.572,104.974,18.3,35.3,0.5184,0.5234,0.3621,0.6379,0.2665,0.2149,0.169,0.2393,0.7474,0.218,0.1197,0.0409,13.1908,105.7296,-1.5736,10
Hawaii,0.7778,200.0,26.2222,56.2222,0.4729,6.6667,21.5556,0.3127,20.1111,28.6667,0.7023,9.0,27.6667,36.6667,13.1111,6.6667,3.3333,14.4444,19.1111,79.2222,75.2844,105.0811,-0.7778,200.0,21.8889,57.7778,0.3789,4.6667,17.6667,0.2663,15.3333,23.5556,0.6562,7.5556,21.2222,28.7778,8.5556,9.1111,2.3333,12.2222,22.8889,63.7778,73.6322,86.5733,19.5556,34.6667,0.5687,0.5319,0.3794,0.6206,0.5281,0.3703,0.1925,0.2972,0.7854,0.1739,0.0886,0.044,15.0569,84.7427,20.3384,9
High Point,0.5556,200.0,30.4444,61.6667,0.4937,9.0,25.1111,0.3551,18.5556,24.6667,0.7403,9.5556,21.3333,30.8889,15.7778,11.1111,2.4444,8.8889,17.8889,88.4444,72.7144,122.4256,-0.5556,200.0,25.5556,58.1111,0.4368,8.0,25.3333,0.3119,15.0,21.0,0.7102,10.1111,22.0,32.1111,14.3333,5.1111,2.8889,15.5556,19.3333,74.1111,73.5311,100.5111,21.4444,36.5556,0.5893,0.5666,0.4088,0.5912,0.4083,0.3087,0.1206,0.3068,0.6788,0.2184,0.1537,0.0339,14.5429,101.6744,20.7512,9
Hofstra,-0.7778,200.0,26.4444,57.7778,0.4593,7.7778,22.2222,0.3539,14.6667,19.5556,0.748,9.0,21.7778,30.7778,13.8889,5.6667,3.5556,11.3333,18.2222,75.3333,69.3989,108.8056,0.7778,200.0,23.5556,57.0,0.4169,8.0,22.4444,0.3568,16.2222,21.7778,0.7596,8.8889,20.0,28.8889,13.7778,5.6667,3.1111,11.8889,18.0,71.3333,70.3444,101.46,18.6667,35.5556,0.5252,0.5271,0.3829,0.6171,0.3409,0.2566,0.1626,0.3133,0.716,0.2011,0.0808,0.0513,13.8798,102.6971,6.1085,9
Holy Cross,-0.5556,200.0,24.0,54.2222,0.4451,7.5556,23.4444,0.3189,10.8889,15.6667,0.7013,5.6667,21.6667,27.3333,11.3333,6.3333,1.0,11.7778,15.4444,66.4444,67.7722,98.2589,0.5556,200.0,28.2222,57.6667,0.4881,7.7778,24.7778,0.2997,11.6667,15.3333,0.7432,7.2222,24.2222,31.4444,14.7778,8.3333,3.4444,9.3333,15.3333,75.8889,67.0633,112.7144,16.4444,30.7778,0.5282,0.5155,0.4322,0.5678,0.2909,0.2045,0.1746,0.1896,0.756,0.1674,0.0949,0.0142,13.5544,111.7535,-13.4946,9
Houston,0.8,202.5,28.4,64.1,0.4419,9.1,27.4,0.334,10.2,13.7,0.7502,11.8,23.3,35.1,17.2,9.3,4.6,9.7,17.7,76.1,68.508,111.329,-0.8,202.5,19.5,52.6,0.3683,5.9,22.1,0.2618,12.9,19.6,0.6746,8.1,20.0,28.1,9.2,5.6,1.9,14.7,15.1,57.8,68.51,84.406,19.3,36.7,0.5267,0.5128,0.4274,0.5726,0.2162,0.1613,0.1406,0.3682,0.7412,0.2524,0.1348,0.0671,13.5309,84.1359,27.1931,10
Houston Christian,-0.4286,200.0,25.7143,55.1429,0.468,7.5714,22.1429,0.3437,11.7143,19.7143,0.5964,8.0,20.4286,28.4286,14.8571,6.4286,3.5714,9.1429,15.0,70.7143,65.6486,108.2371,0.4286,200.0,26.5714,54.0,0.4986,9.0,22.7143,0.4044,10.8571,15.4286,0.7307,6.0,22.1429,28.1429,15.7143,5.0,2.8571,10.2857,14.8571,73.0,65.6143,111.7086,18.1429,33.0,0.5522,0.5375,0.4023,0.5977,0.3652,0.2145,0.138,0.2688,0.7789,0.2266,0.0979,0.054,13.1297,111.4074,-3.1702,7
Howard,0.25,199.125,23.125,56.375,0.4181,6.875,20.375,0.3424,16.0,22.5,0.7175,9.375,19.25,28.625,13.25,9.25,3.125,12.125,19.125,69.125,69.8112,99.2125,-0.25,198.375,27.0,55.125,0.4872,7.0,19.125,0.3652,14.0,20.25,0.7019,8.25,24.125,32.375,11.375,5.875,3.875,14.625,19.5,75.0,71.1188,105.5025,16.25,36.0,0.4527,0.4787,0.3556,0.6444,0.4114,0.2927,0.1746,0.2956,0.7085,0.1899,0.133,0.0447,14.0212,107.2891,-8.0766,8
IU Indy,-0.2727,200.0,30.7273,70.4545,0.435,10.0,31.8182,0.3089,11.3636,16.1818,0.6924,9.2727,18.9091,28.1818,18.5455,8.8182,3.1818,12.6364,22.8182,82.8182,81.5045,101.4573,0.2727,200.0,32.7273,62.9091,0.5225,8.2727,22.4545,0.3693,21.1818,28.6364,0.7355,11.6364,29.2727,40.9091,17.1818,7.6364,3.4545,15.3636,16.0,94.9091,80.2373,118.4618,20.7273,38.6364,0.5384,0.5061,0.4538,0.5462,0.233,0.164,0.1551,0.2401,0.6244,0.2283,0.1072,0.0399,16.3009,116.3645,-14.9072,11
Idaho,-0.5,200.0,24.625,57.0,0.4346,10.875,30.5,0.3625,16.0,21.125,0.7525,8.375,22.5,30.875,13.375,4.5,1.75,10.375,18.75,76.125,69.0362,110.2488,0.5,200.0,26.75,56.875,0.4688,8.0,21.625,0.3774,14.875,21.25,0.6851,6.75,21.875,28.625,13.25,6.25,2.25,9.375,18.375,76.375,69.5938,110.4612,13.75,26.5,0.5335,0.5306,0.5355,0.4645,0.373,0.2829,0.1498,0.2829,0.7704,0.1943,0.0646,0.0255,13.8072,111.0957,-0.8469,8
Idaho St.,-0.5556,200.3333,24.5556,54.0,0.4524,8.7778,25.1111,0.3467,14.3333,19.3333,0.7357,8.8889,19.3333,28.2222,13.0,6.2222,3.8889,12.7778,16.8889,72.2222,67.0733,107.4,0.5556,200.0,25.0,57.1111,0.45,6.3333,21.5556,0.304,14.0,18.4444,0.7581,9.7778,18.7778,28.5556,12.8889,8.4444,2.7778,11.5556,18.1111,70.3333,67.6511,105.08,15.7778,28.8889,0.5514,0.5327,0.4675,0.5325,0.3702,0.2746,0.1911,0.3192,0.666,0.1948,0.0932,0.0575,13.3902,105.1838,2.2162,9
Illinois,0.4,200.0,30.4,63.6,0.4771,9.8,28.9,0.336,18.0,22.8,0.7729,12.4,27.2,39.6,14.0,4.0,5.3,9.5,14.3,88.6,71.529,123.646,-0.4,200.0,26.3,65.0,0.4061,8.2,25.7,0.3162,9.6,14.1,0.6944,9.2,19.6,28.8,12.4,6.4,3.0,8.5,21.0,70.4,70.998,99.246,20.6,34.7,0.5861,0.5537,0.4543,0.5457,0.3622,0.2879,0.1325,0.3881,0.7531,0.1955,0.0559,0.0752,14.3058,98.5664,25.0796,10
Illinois Chicago,0.0,200.0,24.125,57.875,0.4196,5.875,21.125,0.2681,20.5,26.75,0.7726,12.375,20.375,32.75,11.75,7.25,5.0,13.25,18.0,74.625,71.455,104.34,0.0,200.0,25.5,60.375,0.4272,8.625,27.875,0.3194,15.875,21.75,0.7056,11.625,20.875,32.5,17.25,8.125,4.0,11.875,20.875,75.5,70.9575,107.1688,18.25,36.75,0.5087,0.4707,0.3675,0.6325,0.4693,0.3607,0.1839,0.3677,0.632,0.164,0.1012,0.0693,14.291,106.1534,-1.8134,8
Illinois St.,0.3333,200.0,27.7778,59.7778,0.4667,9.1111,25.7778,0.3544,15.5556,22.4444,0.692,9.0,26.5556,35.5556,14.5556,5.3333,2.2222,9.3333,17.3333,80.2222,70.77,113.3922,-0.3333,200.0,24.1111,58.3333,0.4164,6.6667,22.1111,0.2967,13.0,20.1111,0.6462,7.2222,23.4444,30.6667,11.2222,5.2222,3.1111,9.8889,19.6667,67.8889,70.5511,96.4733,18.6667,34.0,0.5535,0.5421,0.4251,0.5749,0.3966,0.2752,0.1316,0.2713,0.7819,0.2052,0.0755,0.0316,14.154,96.4433,16.9489,9
Incarnate Word,-0.7143,200.0,25.2857,58.0,0.4364,7.1429,21.1429,0.3267,15.5714,22.2857,0.7046,9.4286,17.2857,26.7143,11.1429,5.4286,1.4286,9.7143,20.8571,73.2857,68.8714,106.1314,0.7143,200.0,26.4286,51.5714,0.513,6.7143,19.1429,0.3533,21.0,26.5714,0.7956,7.8571,22.1429,30.0,14.5714,5.5714,2.7143,9.8571,18.4286,80.5714,66.1914,122.1429,18.1429,36.8571,0.4906,0.4982,0.3649,0.6351,0.3873,0.2706,0.1411,0.3047,0.6841,0.1609,0.0788,0.0207,13.7743,116.9675,-10.836,7
Indiana,0.4,200.0,30.2,60.0,0.502,11.0,28.8,0.3804,16.8,22.2,0.7686,7.5,24.7,32.2,20.4,6.7,2.9,9.3,18.4,88.2,72.347,121.657,-0.4,200.0,22.5,57.4,0.3961,6.2,19.0,0.3138,15.7,21.2,0.7292,8.0,20.4,28.4,10.0,5.3,3.5,13.3,19.3,66.9,72.77,91.94,19.2,31.2,0.6179,0.5927,0.4804,0.5196,0.373,0.2812,0.1281,0.2712,0.7566,0.282,0.0926,0.0405,14.4694,92.534,29.123,10
Indiana St.,0.0,200.0,25.125,59.625,0.4232,7.625,27.875,0.2755,11.625,14.875,0.8036,7.25,21.875,29.125,15.75,7.25,2.0,12.375,15.25,69.5,71.8162,97.655,0.0,200.0,27.0,64.25,0.4179,5.625,19.75,0.2702,10.5,15.875,0.692,11.5,25.625,37.125,10.25,8.5,5.25,11.75,14.125,70.125,72.04,97.0387,17.5,31.75,0.5442,0.487,0.467,0.533,0.2482,0.1942,0.1707,0.2179,0.6487,0.2219,0.0979,0.0276,14.3632,97.252,0.403,8
Iona,0.0909,204.5455,28.7273,62.8182,0.4597,10.0909,27.0,0.3742,14.1818,19.5455,0.7311,7.9091,24.8182,32.7273,15.7273,7.9091,2.7273,11.2727,15.8182,81.7273,75.4682,108.4245,-0.0909,204.5455,28.6364,65.4545,0.4362,8.2727,27.0909,0.3021,11.8182,17.9091,0.6711,11.0909,25.1818,36.2727,17.0,6.3636,3.5455,12.7273,17.6364,77.3636,75.5973,102.3327,18.6364,35.8182,0.5281,0.5404,0.4311,0.5689,0.3151,0.2285,0.1473,0.2306,0.6915,0.2114,0.1042,0.0366,14.7611,102.6328,5.7917,11
Iowa,0.6,200.0,26.7,51.7,0.5148,7.9,20.6,0.3822,16.8,22.9,0.7021,7.6,20.0,27.6,16.6,7.7,1.9,9.9,19.1,78.1,64.879,119.646,-0.6,200.0,21.3,49.0,0.4352,5.7,17.9,0.3139,14.6,20.5,0.7199,7.9,18.0,25.9,9.1,4.7,2.8,14.2,19.9,62.9,65.036,96.799,18.8,31.1,0.6051,0.5909,0.399,0.601,0.4552,0.3348,0.1528,0.3046,0.7124,0.2552,0.1177,0.0292,12.9758,97.0206,22.6254,10
Iowa St.,0.6,200.0,33.8,62.8,0.5363,9.7,22.5,0.4151,14.4,20.6,0.6947,9.4,21.9,31.3,18.3,11.1,3.4,9.7,16.1,91.7,72.886,124.986,-0.6,200.0,23.7,55.4,0.4278,7.5,22.1,0.3435,9.4,14.4,0.621,8.3,18.7,27.0,14.1,5.8,2.5,17.9,15.7,64.3,71.841,89.685,24.1,40.3,0.6005,0.6133,0.3568,0.6432,0.3312,0.2316,0.1327,0.3366,0.724,0.2478,0.1513,0.0478,14.5772,88.3137,36.6723,10
Jackson St.,-0.7778,200.0,20.2222,57.1111,0.353,7.8889,26.1111,0.3031,10.2222,13.7778,0.7142,6.3333,18.7778,25.1111,8.7778,7.0,2.4444,14.7778,19.0,58.5556,72.1022,80.9467,0.7778,200.0,31.4444,64.0,0.4873,9.8889,29.2222,0.3384,16.8889,24.7778,0.6819,14.4444,27.8889,42.3333,19.3333,9.0,4.3333,10.3333,14.4444,89.6667,71.6578,124.0567,12.3333,31.0,0.3875,0.4226,0.4623,0.5377,0.238,0.1766,0.2063,0.1876,0.578,0.1221,0.0985,0.034,14.4204,123.1409,-42.1942,9
Jacksonville,-0.5,203.125,24.0,57.875,0.4159,7.75,24.75,0.298,10.625,16.375,0.6455,10.0,19.875,29.875,11.5,6.5,2.125,13.25,19.875,66.375,68.9038,96.065,0.5,203.125,26.375,53.0,0.5028,7.375,19.25,0.3936,17.25,24.5,0.688,7.5,22.75,30.25,14.75,8.625,3.375,11.625,15.0,77.375,68.7612,112.3688,16.25,33.125,0.492,0.4805,0.4209,0.5791,0.2866,0.1863,0.1927,0.3022,0.7327,0.1662,0.0939,0.0306,13.5696,112.096,-16.031,8
Jacksonville St.,0.6,200.0,21.4,57.2,0.3708,7.8,26.0,0.2918,11.6,19.8,0.5232,10.0,25.2,35.2,13.4,5.0,3.4,11.4,16.8,62.2,68.004,91.474,-0.6,200.0,23.0,55.8,0.4132,6.8,22.6,0.3024,15.4,20.8,0.7444,7.8,26.6,34.4,11.8,6.6,2.6,9.2,17.4,68.2,67.082,101.58,13.6,31.2,0.4335,0.4368,0.4507,0.5493,0.3573,0.2104,0.167,0.2725,0.7639,0.1972,0.0734,0.05,13.6008,100.1757,-8.7017,5
James Madison,0.0,200.0,25.7,58.4,0.4433,10.5,27.6,0.3852,13.7,19.3,0.7257,8.5,22.2,30.7,14.5,6.1,4.8,9.9,20.2,75.6,68.968,110.032,0.0,200.0,25.5,56.4,0.4541,6.9,20.1,0.3546,18.1,25.0,0.6986,9.4,23.8,33.2,12.8,5.7,3.4,10.5,16.3,76.0,69.375,109.585,15.2,30.8,0.5004,0.5347,0.4762,0.5238,0.3376,0.2398,0.1413,0.251,0.7115,0.2114,0.0898,0.0687,13.7936,110.3893,-0.3573,10
Kansas,0.4,200.0,25.7,55.8,0.4603,7.1,20.9,0.3358,16.1,21.3,0.7467,8.1,27.4,35.5,14.6,4.7,6.4,10.4,15.4,74.6,68.217,109.459,-0.4,200.0,22.7,60.5,0.3738,6.6,26.5,0.2388,11.7,17.9,0.6617,8.1,21.9,30.0,11.3,6.8,3.0,8.2,17.1,63.7,69.101,92.188,18.6,34.9,0.54,0.5239,0.3752,0.6248,0.3855,0.2913,0.1512,0.2712,0.7647,0.2144,0.0688,0.0935,13.6434,93.4682,15.9908,10
Kansas City,-0.3333,200.0,23.8889,59.4444,0.4004,4.3333,19.2222,0.2272,12.5556,18.7778,0.6678,9.0,20.1111,29.1111,10.5556,7.5556,2.0,14.5556,18.8889,64.6667,73.9178,87.2833,0.3333,200.0,30.1111,62.5556,0.4816,8.2222,23.5556,0.3449,14.0,20.6667,0.6838,11.6667,25.8889,37.5556,16.5556,8.5556,3.5556,13.2222,19.2222,82.4444,73.9278,111.38,19.5556,40.2222,0.4746,0.4371,0.3226,0.6774,0.3216,0.2155,0.1951,0.2559,0.6327,0.1424,0.1015,0.0266,14.7836,111.3277,-24.0443,9
Kansas St.,0.8,200.0,30.8,62.8,0.4918,10.7,26.6,0.4035,14.4,20.6,0.7332,9.6,23.1,32.7,19.3,6.7,4.1,13.5,19.0,86.7,76.482,113.396,-0.8,200.0,27.1,62.4,0.4357,7.9,25.5,0.3037,15.1,20.9,0.7222,9.6,20.8,30.4,14.7,7.8,3.0,12.9,17.3,77.2,75.629,102.84,20.1,36.2,0.557,0.5773,0.4228,0.5772,0.3334,0.2328,0.1757,0.316,0.7031,0.2517,0.0866,0.053,15.2964,101.443,11.953,10
Kennesaw St.,0.1429,206.8571,29.4286,64.0,0.4647,8.5714,26.5714,0.335,23.2857,33.7143,0.6924,12.4286,26.1429,38.5714,13.1429,7.0,4.8571,14.7143,25.2857,90.7143,82.3014,110.5,-0.1429,207.1429,25.1429,62.2857,0.4107,8.0,23.2857,0.3511,27.0,35.1429,0.7736,8.5714,22.8571,31.4286,10.5714,9.4286,3.2857,12.4286,23.5714,85.2857,82.8357,103.0786,20.8571,37.4286,0.5601,0.5318,0.411,0.589,0.5274,0.3644,0.1776,0.3356,0.7522,0.1594,0.0859,0.06,15.9355,103.4745,7.0255,7
Kent St.,1.0,206.25,29.875,61.875,0.4892,11.75,29.625,0.3836,22.375,30.75,0.7294,10.625,24.0,34.625,17.75,7.25,4.375,14.0,20.375,93.875,79.855,117.82,-1.0,206.25,28.375,63.0,0.4524,11.125,29.5,0.3699,17.375,24.0,0.7164,8.625,20.375,29.0,15.25,6.5,3.0,12.75,24.125,85.25,78.525,108.4088,18.125,32.25,0.5768,0.5855,0.4812,0.5188,0.507,0.3683,0.1753,0.328,0.7385,0.2239,0.0901,0.0561,15.5126,106.8502,10.9698,8
Kentucky,0.8,200.0,31.1,63.8,0.4831,9.1,27.7,0.3165,14.2,18.6,0.7516,10.1,28.4,38.5,19.1,7.2,4.4,10.0,15.3,85.5,72.535,117.701,-0.8,200.0,24.2,62.0,0.3883,7.6,25.6,0.3102,11.0,16.3,0.6446,8.3,21.3,29.6,14.5,6.6,2.5,10.5,15.4,67.0,71.943,93.032,22.0,36.1,0.6003,0.5529,0.4339,0.5661,0.2991,0.2291,0.1371,0.3292,0.7696,0.2615,0.1005,0.0618,14.507,92.5067,25.1943,10
LIU,-0.5556,202.7778,28.5556,58.6667,0.4841,5.6667,15.3333,0.3767,13.8889,21.8889,0.632,10.4444,21.1111,31.5556,13.0,8.4444,5.1111,14.5556,18.3333,76.6667,73.1744,104.5689,0.5556,202.7778,29.7778,62.4444,0.4764,6.8889,21.4444,0.323,15.1111,22.2222,0.6744,11.6667,20.2222,31.8889,14.2222,7.8889,4.3333,12.8889,18.3333,81.5556,74.2233,109.94,22.8889,43.3333,0.5239,0.5325,0.2645,0.7355,0.3798,0.241,0.1973,0.3384,0.6372,0.175,0.115,0.0702,14.4426,111.3858,-6.8169,9
LSU,0.3333,202.7778,30.5556,60.5556,0.517,6.6667,21.1111,0.3087,20.6667,26.7778,0.7624,10.3333,29.6667,40.0,15.7778,6.1111,4.3333,11.1111,17.3333,88.4444,74.0544,119.37,-0.3333,202.7778,24.8889,63.1111,0.3949,8.5556,25.8889,0.3309,11.5556,18.5556,0.6291,9.1111,20.2222,29.3333,11.1111,5.8889,2.8889,10.6667,21.1111,69.8889,73.4789,95.1022,23.8889,39.4444,0.6201,0.573,0.3483,0.6517,0.4526,0.3489,0.1505,0.3491,0.7638,0.2144,0.0823,0.059,14.6195,94.2999,25.0701,9
