date,team,opponent,location_value,neutral,game_url,game_id
2026-02-18,West Georgia,Eastern Kentucky,-1,0,,2026-02-18__Eastern Kentucky__West Georgia
2026-02-18,West Virginia,Utah,1,0,,2026-02-18__Utah__West Virginia
2026-02-18,Western Carolina,UNC Greensboro,1,0,,2026-02-18__UNC Greensboro__Western Carolina
2026-02-18,Western Kentucky,Delaware,-1,0,,2026-02-18__Delaware__Western Kentucky
2026-02-18,Wichita St.,East Carolina,-1,0,,2026-02-18__East Carolina__Wichita St.
2026-02-18,Wofford,VMI,1,0,,2026-02-18__VMI__Wofford
2026-02-18,Youngstown St.,Cleveland St.,1,0,,2026-02-18__Cleveland St.__Youngstown St.
2026-02-19,Alabama St.,Bethune Cookman,-1,0,,2026-02-19__Alabama St.__Bethune Cookman
2026-02-19,Alabama St.,Florida A&M,-1,0,,2026-02-19__Alabama St.__Florida A&M
2026-02-19,Albany,NJIT,-1,0,,2026-02-19__Albany__NJIT
2026-02-19,Appalachian St.,Marshall,1,0,,2026-02-19__Appalachian St.__Marshall
2026-02-19,Arkansas St.,Louisiana,-1,0,,2026-02-19__Arkansas St.__Louisiana
2026-02-19,Austin Peay,North Florida,-1,0,,2026-02-19__Austin Peay__North Florida
2026-02-19,Bethune Cookman,Alabama St.,1,0,,2026-02-19__Alabama St.__Bethune Cookman
2026-02-19,Binghamton,Bryant,-1,0,,2026-02-19__Binghamton__Bryant
2026-02-19,Bryant,Binghamton,1,0,,2026-02-19__Binghamton__Bryant
2026-02-19,CSUN,UC Santa Barbara,-1,0,,2026-02-19__CSUN__UC Santa Barbara
2026-02-19,Cal Baptist,Utah Valley,-1,0,,2026-02-19__Cal Baptist__Utah Valley
2026-02-19,Cal St. Bakersfield,UC Riverside,-1,0,,2026-02-19__Cal St. Bakersfield__UC Riverside
2026-02-19,Cal St. Fullerton,UC Davis,1,0,,2026-02-19__Cal St. Fullerton__UC Davis
2026-02-19,Campbell,William & Mary,1,0,,2026-02-19__Campbell__William & Mary
2026-02-19,Central Arkansas,Stetson,-1,0,,2026-02-19__Central Arkansas__Stetson
2026-02-19,Central Connecticut,Le Moyne,1,0,,2026-02-19__Central Connecticut__Le Moyne
2026-02-19,Charleston,North Carolina A&T,-1,0,,2026-02-19__Charleston__North Carolina A&T
2026-02-19,Chattanooga,Mercer,-1,0,,2026-02-19__Chattanooga__Mercer
2026-02-19,Chicago St.,Fairleigh Dickinson,1,0,,2026-02-19__Chicago St.__Fairleigh Dickinson
2026-02-19,Denver,South Dakota,1,0,,2026-02-19__Denver__South Dakota
2026-02-19,Drexel,Northeastern,-1,0,,2026-02-19__Drexel__Northeastern
2026-02-19,Eastern Illinois,Morehead St.,1,0,,2026-02-19__Eastern Illinois__Morehead St.
2026-02-19,Eastern Washington,Sacramento St.,-1,0,,2026-02-19__Eastern Washington__Sacramento St.
2026-02-19,FIU,Liberty,-1,0,,2026-02-19__FIU__Liberty
2026-02-19,Fairleigh Dickinson,Chicago St.,-1,0,,2026-02-19__Chicago St.__Fairleigh Dickinson
2026-02-19,Florida A&M,Alabama St.,1,0,,2026-02-19__Alabama St.__Florida A&M
2026-02-19,Florida Gulf Coast,Jacksonville,1,0,,2026-02-19__Florida Gulf Coast__Jacksonville
2026-02-19,Gardner Webb,Radford,-1,0,,2026-02-19__Gardner Webb__Radford
2026-02-19,Georgia Southern,Georgia St.,-1,0,,2026-02-19__Georgia Southern__Georgia St.
2026-02-19,Georgia St.,Georgia Southern,1,0,,2026-02-19__Georgia Southern__Georgia St.
2026-02-19,Hampton,Hofstra,-1,0,,2026-02-19__Hampton__Hofstra
2026-02-19,High Point,UNC Asheville,1,0,,2026-02-19__High Point__UNC Asheville
2026-02-19,Hofstra,Hampton,1,0,,2026-02-19__Hampton__Hofstra
2026-02-19,IU Indy,Wright St.,-1,0,,2026-02-19__IU Indy__Wright St.
2026-02-19,Idaho,Portland St.,-1,0,,2026-02-19__Idaho__Portland St.
2026-02-19,Idaho St.,Montana,1,0,,2026-02-19__Idaho St.__Montana
2026-02-19,Jacksonville,Florida Gulf Coast,-1,0,,2026-02-19__Florida Gulf Coast__Jacksonville
2026-02-19,Kansas City,North Dakota,-1,0,,2026-02-19__Kansas City__North Dakota
2026-02-19,LIU,Saint Francis,-1,0,,2026-02-19__LIU__Saint Francis
2026-02-19,Le Moyne,Central Connecticut,-1,0,,2026-02-19__Central Connecticut__Le Moyne
2026-02-19,Liberty,FIU,1,0,,2026-02-19__FIU__Liberty
2026-02-19,Lindenwood,Tennessee St.,-1,0,,2026-02-19__Lindenwood__Tennessee St.
2026-02-19,Little Rock,Tennessee Martin,1,0,,2026-02-19__Little Rock__Tennessee Martin
2026-02-19,Long Beach St.,UC Irvine,1,0,,2026-02-19__Long Beach St.__UC Irvine
2026-02-19,Longwood,Presbyterian,-1,0,,2026-02-19__Longwood__Presbyterian
2026-02-19,Louisiana,Arkansas St.,1,0,,2026-02-19__Arkansas St.__Louisiana
2026-02-19,Marshall,Appalachian St.,-1,0,,2026-02-19__Appalachian St.__Marshall
2026-02-19,Memphis,South Florida,-1,0,,2026-02-19__Memphis__South Florida
2026-02-19,Mercer,Chattanooga,1,0,,2026-02-19__Chattanooga__Mercer
2026-02-19,Mercyhurst,Wagner,1,0,,2026-02-19__Mercyhurst__Wagner
2026-02-19,Mississippi Valley St.,Prairie View A&M,-1,0,,2026-02-19__Mississippi Valley St.__Prairie View A&M
2026-02-19,Monmouth,UNC Wilmington,-1,0,,2026-02-19__Monmouth__UNC Wilmington
2026-02-19,Montana,Idaho St.,-1,0,,2026-02-19__Idaho St.__Montana
2026-02-19,Montana St.,Weber St.,-1,0,,2026-02-19__Montana St.__Weber St.
2026-02-19,Morehead St.,Eastern Illinois,-1,0,,2026-02-19__Eastern Illinois__Morehead St.
2026-02-19,NJIT,Albany,1,0,,2026-02-19__Albany__NJIT
2026-02-19,New Hampshire,UMass Lowell,-1,0,,2026-02-19__New Hampshire__UMass Lowell
2026-02-19,New Haven,Stonehill,1,0,,2026-02-19__New Haven__Stonehill
2026-02-19,North Carolina A&T,Charleston,1,0,,2026-02-19__Charleston__North Carolina A&T
2026-02-19,North Dakota,Kansas City,1,0,,2026-02-19__Kansas City__North Dakota
2026-02-19,North Florida,Austin Peay,1,0,,2026-02-19__Austin Peay__North Florida
2026-02-19,Northeastern,Drexel,1,0,,2026-02-19__Drexel__Northeastern
2026-02-19,Portland St.,Idaho,1,0,,2026-02-19__Idaho__Portland St.
2026-02-19,Prairie View A&M,Mississippi Valley St.,1,0,,2026-02-19__Mississippi Valley St.__Prairie View A&M
2026-02-19,Presbyterian,Longwood,1,0,,2026-02-19__Longwood__Presbyterian
2026-02-19,Radford,Gardner Webb,1,0,,2026-02-19__Gardner Webb__Radford
2026-02-19,SIUE,Tennessee Tech,-1,0,,2026-02-19__SIUE__Tennessee Tech
2026-02-19,Sacramento St.,Eastern Washington,1,0,,2026-02-19__Eastern Washington__Sacramento St.
2026-02-19,Saint Francis,LIU,1,0,,2026-02-19__LIU__Saint Francis
2026-02-19,Samford,The Citadel,-1,0,,2026-02-19__Samford__The Citadel
2026-02-19,South Alabama,Texas St.,1,0,,2026-02-19__South Alabama__Texas St.
2026-02-19,South Dakota,Denver,-1,0,,2026-02-19__Denver__South Dakota
2026-02-19,South Florida,Memphis,1,0,,2026-02-19__Memphis__South Florida
2026-02-19,Southern Indiana,Western Illinois,-1,0,,2026-02-19__Southern Indiana__Western Illinois
2026-02-19,Southern Utah,Tarleton St.,-1,0,,2026-02-19__Southern Utah__Tarleton St.
2026-02-19,Stetson,Central Arkansas,1,0,,2026-02-19__Central Arkansas__Stetson
2026-02-19,Stonehill,New Haven,-1,0,,2026-02-19__New Haven__Stonehill
2026-02-19,Tarleton St.,Southern Utah,1,0,,2026-02-19__Southern Utah__Tarleton St.
2026-02-19,Tennessee Martin,Little Rock,-1,0,,2026-02-19__Little Rock__Tennessee Martin
2026-02-19,Tennessee St.,Lindenwood,1,0,,2026-02-19__Lindenwood__Tennessee St.
2026-02-19,Tennessee Tech,SIUE,1,0,,2026-02-19__SIUE__Tennessee Tech
2026-02-19,Texas St.,South Alabama,-1,0,,2026-02-19__South Alabama__Texas St.
2026-02-19,The Citadel,Samford,1,0,,2026-02-19__Samford__The Citadel
2026-02-19,UC Davis,Cal St. Fullerton,-1,0,,2026-02-19__Cal St. Fullerton__UC Davis
2026-02-19,UC Irvine,Long Beach St.,-1,0,,2026-02-19__Long Beach St.__UC Irvine
2026-02-19,UC Riverside,Cal St. Bakersfield,1,0,,2026-02-19__Cal St. Bakersfield__UC Riverside
2026-02-19,UC Santa Barbara,CSUN,1,0,,2026-02-19__CSUN__UC Santa Barbara
2026-02-19,UMBC,Vermont,1,0,,2026-02-19__UMBC__Vermont
2026-02-19,UMass Lowell,New Hampshire,1,0,,2026-02-19__New Hampshire__UMass Lowell
2026-02-19,UNC Asheville,High Point,-1,0,,2026-02-19__High Point__UNC Asheville
2026-02-19,UNC Wilmington,Monmouth,1,0,,2026-02-19__Monmouth__UNC Wilmington
2026-02-19,USC Upstate,Winthrop,-1,0,,2026-02-19__USC Upstate__Winthrop
2026-02-19,UT Arlington,Utah Tech,1,0,,2026-02-19__UT Arlington__Utah Tech
2026-02-19,Utah Tech,UT Arlington,-1,0,,2026-02-19__UT Arlington__Utah Tech
2026-02-19,Utah Valley,Cal Baptist,1,0,,2026-02-19__Cal Baptist__Utah Valley
2026-02-19,Vermont,UMBC,-1,0,,2026-02-19__UMBC__Vermont
2026-02-19,Wagner,Mercyhurst,-1,0,,2026-02-19__Mercyhurst__Wagner
2026-02-19,Weber St.,Montana St.,1,0,,2026-02-19__Montana St.__Weber St.
2026-02-19,Western Illinois,Southern Indiana,1,0,,2026-02-19__Southern Indiana__Western Illinois
2026-02-19,William & Mary,Campbell,-1,0,,2026-02-19__Campbell__William & Mary
2026-02-19,Winthrop,USC Upstate,1,0,,2026-02-19__USC Upstate__Winthrop
2026-02-19,Wright St.,IU Indy,1,0,,2026-02-19__IU Indy__Wright St.
2026-02-20,Brown,Princeton,1,0,,2026-02-20__Brown__Princeton
2026-02-20,Cal Poly,Hawaii,-1,0,,2026-02-20__Cal Poly__Hawaii
2026-02-20,Canisius,Rider,-1,0,,2026-02-20__Canisius__Rider
2026-02-20,Detroit Mercy,Milwaukee,1,0,,2026-02-20__Detroit Mercy__Milwaukee
2026-02-20,Fairfield,Sacred Heart,1,0,,2026-02-20__Fairfield__Sacred Heart
2026-02-20,Green Bay,Oakland,-1,0,,2026-02-20__Green Bay__Oakland
2026-02-20,Hawaii,Cal Poly,1,0,,2026-02-20__Cal Poly__Hawaii
2026-02-20,Indiana,Purdue,-1,0,,2026-02-20__Indiana__Purdue
2026-02-20,Iona,St. Peter's,1,0,,2026-02-20__Iona__St. Peter's
2026-02-20,Manhattan,Marist,1,0,,2026-02-20__Manhattan__Marist
2026-02-20,Marist,Manhattan,-1,0,,2026-02-20__Manhattan__Marist
2026-02-20,Merrimack,Siena,1,0,,2026-02-20__Merrimack__Siena
2026-02-20,Milwaukee,Detroit Mercy,-1,0,,2026-02-20__Detroit Mercy__Milwaukee
2026-02-20,Mount St. Mary's,Niagara,1,0,,2026-02-20__Mount St. Mary's__Niagara
2026-02-20,Niagara,Mount St. Mary's,-1,0,,2026-02-20__Mount St. Mary's__Niagara
2026-02-20,Oakland,Green Bay,1,0,,2026-02-20__Green Bay__Oakland
2026-02-20,Princeton,Brown,-1,0,,2026-02-20__Brown__Princeton
2026-02-20,Purdue,Indiana,1,0,,2026-02-20__Indiana__Purdue
2026-02-20,Rider,Canisius,1,0,,2026-02-20__Canisius__Rider
2026-02-20,Sacred Heart,Fairfield,-1,0,,2026-02-20__Fairfield__Sacred Heart
2026-02-20,Saint Louis,VCU,1,0,,2026-02-20__Saint Louis__VCU
2026-02-20,Siena,Merrimack,-1,0,,2026-02-20__Merrimack__Siena
2026-02-20,St. Peter's,Iona,-1,0,,2026-02-20__Iona__St. Peter's
2026-02-20,VCU,Saint Louis,-1,0,,2026-02-20__Saint Louis__VCU
2026-02-21,Abilene Christian,Southern Utah,1,0,,2026-02-21__Abilene Christian__Southern Utah
2026-02-21,Air Force,UNLV,1,0,,2026-02-21__Air Force__UNLV
2026-02-21,Akron,Ball St.,-1,0,,2026-02-21__Akron__Ball St.
2026-02-21,Alabama,LSU,-1,0,,2026-02-21__Alabama__LSU
2026-02-21,Alabama A&M,Bethune Cookman,-1,0,,2026-02-21__Alabama A&M__Bethune Cookman
2026-02-21,Albany,UMBC,-1,0,,2026-02-21__Albany__UMBC
2026-02-21,Alcorn St.,Jackson St.,1,0,,2026-02-21__Alcorn St.__Jackson St.
2026-02-21,Appalachian St.,Georgia Southern,1,0,,2026-02-21__Appalachian St.__Georgia Southern
2026-02-21,Arizona,Houston,-1,0,,2026-02-21__Arizona__Houston
2026-02-21,Arizona St.,Baylor,-1,0,,2026-02-21__Arizona St.__Baylor
2026-02-21,Arkansas,Missouri,1,0,,2026-02-21__Arkansas__Missouri
2026-02-21,Arkansas Pine Bluff,Prairie View A&M,1,0,,2026-02-21__Arkansas Pine Bluff__Prairie View A&M
2026-02-21,Arkansas St.,Louisiana Monroe,-1,0,,2026-02-21__Arkansas St.__Louisiana Monroe
2026-02-21,Army,Navy,1,0,,2026-02-21__Army__Navy
2026-02-21,Auburn,Kentucky,1,0,,2026-02-21__Auburn__Kentucky
2026-02-21,Austin Peay,Jacksonville,-1,0,,2026-02-21__Austin Peay__Jacksonville
2026-02-21,BYU,Iowa St.,1,0,,2026-02-21__BYU__Iowa St.
2026-02-21,Ball St.,Akron,1,0,,2026-02-21__Akron__Ball St.
2026-02-21,Baylor,Arizona St.,1,0,,2026-02-21__Arizona St.__Baylor
2026-02-21,Bellarmine,Eastern Kentucky,1,0,,2026-02-21__Bellarmine__Eastern Kentucky
2026-02-21,Belmont,Indiana St.,1,0,,2026-02-21__Belmont__Indiana St.
2026-02-21,Bethune Cookman,Alabama A&M,1,0,,2026-02-21__Alabama A&M__Bethune Cookman
2026-02-21,Binghamton,UMass Lowell,-1,0,,2026-02-21__Binghamton__UMass Lowell
2026-02-21,Boise St.,San Jose St.,1,0,,2026-02-21__Boise St.__San Jose St.
2026-02-21,Boston College,SMU,-1,0,,2026-02-21__Boston College__SMU
2026-02-21,Boston University,Lehigh,-1,0,,2026-02-21__Boston University__Lehigh
2026-02-21,Bowling Green,Miami OH,-1,0,,2026-02-21__Bowling Green__Miami OH
2026-02-21,Bradley,Illinois St.,1,0,,2026-02-21__Bradley__Illinois St.
2026-02-21,Buffalo,Massachusetts,-1,0,,2026-02-21__Buffalo__Massachusetts
2026-02-21,Butler,Xavier,1,0,,2026-02-21__Butler__Xavier
2026-02-21,CSUN,Long Beach St.,-1,0,,2026-02-21__CSUN__Long Beach St.
2026-02-21,Cal St. Bakersfield,Cal St. Fullerton,1,0,,2026-02-21__Cal St. Bakersfield__Cal St. Fullerton
2026-02-21,Cal St. Fullerton,Cal St. Bakersfield,-1,0,,2026-02-21__Cal St. Bakersfield__Cal St. Fullerton
2026-02-21,California,Stanford,1,0,,2026-02-21__California__Stanford
2026-02-21,Campbell,UNC Wilmington,1,0,,2026-02-21__Campbell__UNC Wilmington
2026-02-21,Central Arkansas,Florida Gulf Coast,-1,0,,2026-02-21__Central Arkansas__Florida Gulf Coast
2026-02-21,Central Connecticut,Chicago St.,-1,0,,2026-02-21__Central Connecticut__Chicago St.
2026-02-21,Central Michigan,Western Michigan,1,0,,2026-02-21__Central Michigan__Western Michigan
2026-02-21,Charleston,Monmouth,1,0,,2026-02-21__Charleston__Monmouth
2026-02-21,Charleston Southern,Longwood,1,0,,2026-02-21__Charleston Southern__Longwood
2026-02-21,Charlotte,East Carolina,1,0,,2026-02-21__Charlotte__East Carolina
2026-02-21,Chattanooga,The Citadel,-1,0,,2026-02-21__Chattanooga__The Citadel
2026-02-21,Chicago St.,Central Connecticut,1,0,,2026-02-21__Central Connecticut__Chicago St.
2026-02-21,Cincinnati,Kansas,-1,0,,2026-02-21__Cincinnati__Kansas
2026-02-21,Clemson,Florida St.,1,0,,2026-02-21__Clemson__Florida St.
2026-02-21,Coastal Carolina,Marshall,1,0,,2026-02-21__Coastal Carolina__Marshall
2026-02-21,Colgate,Loyola MD,1,0,,2026-02-21__Colgate__Loyola MD
2026-02-21,Colorado,Oklahoma St.,1,0,,2026-02-21__Colorado__Oklahoma St.
2026-02-21,Colorado St.,San Diego St.,1,0,,2026-02-21__Colorado St.__San Diego St.
2026-02-21,Columbia,Dartmouth,1,0,,2026-02-21__Columbia__Dartmouth
2026-02-21,Connecticut,Villanova,-1,0,,2026-02-21__Connecticut__Villanova
2026-02-21,Coppin St.,Maryland Eastern Shore,1,0,,2026-02-21__Coppin St.__Maryland Eastern Shore
2026-02-21,Cornell,Harvard,1,0,,2026-02-21__Cornell__Harvard
2026-02-21,Creighton,St. John's,-1,0,,2026-02-21__Creighton__St. John's
2026-02-21,Dartmouth,Columbia,-1,0,,2026-02-21__Columbia__Dartmouth
2026-02-21,Davidson,Fordham,-1,0,,2026-02-21__Davidson__Fordham
2026-02-21,Dayton,Duquesne,1,0,,2026-02-21__Dayton__Duquesne
2026-02-21,DePaul,Providence,1,0,,2026-02-21__DePaul__Providence
2026-02-21,Delaware,Middle Tennessee,-1,0,,2026-02-21__Delaware__Middle Tennessee
2026-02-21,Delaware St.,Morgan St.,-1,0,,2026-02-21__Delaware St.__Morgan St.
2026-02-21,Denver,St. Thomas,1,0,,2026-02-21__Denver__St. Thomas
2026-02-21,Drexel,Towson,1,0,,2026-02-21__Drexel__Towson
2026-02-21,Duke,Michigan,-1,0,,2026-02-21__Duke__Michigan
2026-02-21,Duquesne,Dayton,-1,0,,2026-02-21__Dayton__Duquesne
2026-02-21,East Carolina,Charlotte,-1,0,,2026-02-21__Charlotte__East Carolina
2026-02-21,East Tennessee St.,UNC Greensboro,-1,0,,2026-02-21__East Tennessee St.__UNC Greensboro
2026-02-21,East Texas A&M,Incarnate Word,1,0,,2026-02-21__East Texas A&M__Incarnate Word
2026-02-21,Eastern Illinois,Southern Indiana,1,0,,2026-02-21__Eastern Illinois__Southern Indiana
2026-02-21,Eastern Kentucky,Bellarmine,-1,0,,2026-02-21__Bellarmine__Eastern Kentucky
2026-02-21,Eastern Michigan,Toledo,-1,0,,2026-02-21__Eastern Michigan__Toledo
2026-02-21,Eastern Washington,Portland St.,-1,0,,2026-02-21__Eastern Washington__Portland St.
2026-02-21,Elon,North Carolina A&T,1,0,,2026-02-21__Elon__North Carolina A&T
2026-02-21,Evansville,Murray St.,-1,0,,2026-02-21__Evansville__Murray St.
2026-02-21,FIU,Missouri St.,1,0,,2026-02-21__FIU__Missouri St.
2026-02-21,Fairleigh Dickinson,New Haven,1,0,,2026-02-21__Fairleigh Dickinson__New Haven
2026-02-21,Florida,Mississippi,-1,0,,2026-02-21__Florida__Mississippi
2026-02-21,Florida Gulf Coast,Central Arkansas,1,0,,2026-02-21__Central Arkansas__Florida Gulf Coast
2026-02-21,Florida St.,Clemson,-1,0,,2026-02-21__Clemson__Florida St.
2026-02-21,Fordham,Davidson,1,0,,2026-02-21__Davidson__Fordham
2026-02-21,Fresno St.,New Mexico,1,0,,2026-02-21__Fresno St.__New Mexico
2026-02-21,Furman,Wofford,-1,0,,2026-02-21__Furman__Wofford
2026-02-21,Georgetown,Seton Hall,-1,0,,2026-02-21__Georgetown__Seton Hall
2026-02-21,Georgia,Texas,1,0,,2026-02-21__Georgia__Texas
2026-02-21,Georgia Southern,Appalachian St.,-1,0,,2026-02-21__Appalachian St.__Georgia Southern
2026-02-21,Georgia St.,James Madison,1,0,,2026-02-21__Georgia St.__James Madison
2026-02-21,Georgia Tech,Louisville,-1,0,,2026-02-21__Georgia Tech__Louisville
2026-02-21,Gonzaga,Pacific,1,0,,2026-02-21__Gonzaga__Pacific
2026-02-21,Grambling St.,Southern,-1,0,,2026-02-21__Grambling St.__Southern
2026-02-21,Grand Canyon,Wyoming,1,0,,2026-02-21__Grand Canyon__Wyoming
2026-02-21,Hampton,Stony Brook,-1,0,,2026-02-21__Hampton__Stony Brook
2026-02-21,Harvard,Cornell,-1,0,,2026-02-21__Cornell__Harvard
2026-02-21,High Point,Winthrop,1,0,,2026-02-21__High Point__Winthrop
2026-02-21,Hofstra,Northeastern,-1,0,,2026-02-21__Hofstra__Northeastern
2026-02-21,Houston,Arizona,1,0,,2026-02-21__Arizona__Houston
2026-02-21,Houston Christian,Northwestern St.,-1,0,,2026-02-21__Houston Christian__Northwestern St.
2026-02-21,Howard,North Carolina Central,1,0,,2026-02-21__Howard__North Carolina Central
2026-02-21,Idaho,Sacramento St.,-1,0,,2026-02-21__Idaho__Sacramento St.
2026-02-21,Idaho St.,Montana St.,1,0,,2026-02-21__Idaho St.__Montana St.
2026-02-21,Illinois,UCLA,-1,0,,2026-02-21__Illinois__UCLA
2026-02-21,Illinois Chicago,Valparaiso,1,0,,2026-02-21__Illinois Chicago__Valparaiso
2026-02-21,Illinois St.,Bradley,-1,0,,2026-02-21__Bradley__Illinois St.
2026-02-21,Incarnate Word,East Texas A&M,-1,0,,2026-02-21__East Texas A&M__Incarnate Word
2026-02-21,Indiana St.,Belmont,-1,0,,2026-02-21__Belmont__Indiana St.
2026-02-21,Iowa St.,BYU,-1,0,,2026-02-21__BYU__Iowa St.
2026-02-21,Jackson St.,Alcorn St.,-1,0,,2026-02-21__Alcorn St.__Jackson St.
2026-02-21,Jacksonville,Austin Peay,1,0,,2026-02-21__Austin Peay__Jacksonville
2026-02-21,Jacksonville St.,Sam Houston St.,-1,0,,2026-02-21__Jacksonville St.__Sam Houston St.
2026-02-21,James Madison,Georgia St.,-1,0,,2026-02-21__Georgia St.__James Madison
2026-02-21,Kansas,Cincinnati,1,0,,2026-02-21__Cincinnati__Kansas
2026-02-21,Kansas City,North Dakota St.,-1,0,,2026-02-21__Kansas City__North Dakota St.
2026-02-21,Kansas St.,Texas Tech,-1,0,,2026-02-21__Kansas St.__Texas Tech
2026-02-21,Kennesaw St.,Louisiana Tech,1,0,,2026-02-21__Kennesaw St.__Louisiana Tech
2026-02-21,Kentucky,Auburn,-1,0,,2026-02-21__Auburn__Kentucky
2026-02-21,LIU,Mercyhurst,-1,0,,2026-02-21__LIU__Mercyhurst
2026-02-21,LSU,Alabama,1,0,,2026-02-21__Alabama__LSU
2026-02-21,La Salle,Rhode Island,1,0,,2026-02-21__La Salle__Rhode Island
2026-02-21,Lamar,New Orleans,1,0,,2026-02-21__Lamar__New Orleans
2026-02-21,Le Moyne,Stonehill,-1,0,,2026-02-21__Le Moyne__Stonehill
2026-02-21,Lehigh,Boston University,1,0,,2026-02-21__Boston University__Lehigh
2026-02-21,Liberty,Western Kentucky,1,0,,2026-02-21__Liberty__Western Kentucky
2026-02-21,Lindenwood,Tennessee Tech,-1,0,,2026-02-21__Lindenwood__Tennessee Tech
2026-02-21,Lipscomb,North Alabama,1,0,,2026-02-21__Lipscomb__North Alabama
2026-02-21,Little Rock,Southeast Missouri,1,0,,2026-02-21__Little Rock__Southeast Missouri
2026-02-21,Long Beach St.,CSUN,1,0,,2026-02-21__CSUN__Long Beach St.
2026-02-21,Longwood,Charleston Southern,-1,0,,2026-02-21__Charleston Southern__Longwood
2026-02-21,Louisiana,Texas St.,1,0,,2026-02-21__Louisiana__Texas St.
2026-02-21,Louisiana Monroe,Arkansas St.,1,0,,2026-02-21__Arkansas St.__Louisiana Monroe
2026-02-21,Louisiana Tech,Kennesaw St.,-1,0,,2026-02-21__Kennesaw St.__Louisiana Tech
2026-02-21,Louisville,Georgia Tech,1,0,,2026-02-21__Georgia Tech__Louisville
2026-02-21,Loyola Chicago,Saint Joseph's,-1,0,,2026-02-21__Loyola Chicago__Saint Joseph's
2026-02-21,Loyola MD,Colgate,-1,0,,2026-02-21__Colgate__Loyola MD
2026-02-21,Loyola Marymount,San Diego,-1,0,,2026-02-21__Loyola Marymount__San Diego
2026-02-21,Maine,New Hampshire,-1,0,,2026-02-21__Maine__New Hampshire
2026-02-21,Marshall,Coastal Carolina,-1,0,,2026-02-21__Coastal Carolina__Marshall
2026-02-21,Maryland,Washington,1,0,,2026-02-21__Maryland__Washington
2026-02-21,Maryland Eastern Shore,Coppin St.,-1,0,,2026-02-21__Coppin St.__Maryland Eastern Shore
2026-02-21,Massachusetts,Buffalo,1,0,,2026-02-21__Buffalo__Massachusetts
2026-02-21,McNeese,Texas A&M Corpus Chris,1,0,,2026-02-21__McNeese__Texas A&M Corpus Chris
2026-02-21,Mercer,Samford,1,0,,2026-02-21__Mercer__Samford
2026-02-21,Mercyhurst,LIU,1,0,,2026-02-21__LIU__Mercyhurst
2026-02-21,Miami FL,Virginia,-1,0,,2026-02-21__Miami FL__Virginia
2026-02-21,Miami OH,Bowling Green,1,0,,2026-02-21__Bowling Green__Miami OH
2026-02-21,Michigan,Duke,1,0,,2026-02-21__Duke__Michigan
2026-02-21,Middle Tennessee,Delaware,1,0,,2026-02-21__Delaware__Middle Tennessee
2026-02-21,Minnesota,Rutgers,1,0,,2026-02-21__Minnesota__Rutgers
2026-02-21,Mississippi,Florida,1,0,,2026-02-21__Florida__Mississippi
2026-02-21,Mississippi St.,South Carolina,-1,0,,2026-02-21__Mississippi St.__South Carolina
2026-02-21,Mississippi Valley St.,Texas Southern,1,0,,2026-02-21__Mississippi Valley St.__Texas Southern
2026-02-21,Missouri,Arkansas,-1,0,,2026-02-21__Arkansas__Missouri
2026-02-21,Missouri St.,FIU,-1,0,,2026-02-21__FIU__Missouri St.
2026-02-21,Monmouth,Charleston,-1,0,,2026-02-21__Charleston__Monmouth
2026-02-21,Montana,Weber St.,-1,0,,2026-02-21__Montana__Weber St.
2026-02-21,Montana St.,Idaho St.,-1,0,,2026-02-21__Idaho St.__Montana St.
2026-02-21,Morehead St.,Western Illinois,-1,0,,2026-02-21__Morehead St.__Western Illinois
2026-02-21,Morgan St.,Delaware St.,1,0,,2026-02-21__Delaware St.__Morgan St.
2026-02-21,Murray St.,Evansville,1,0,,2026-02-21__Evansville__Murray St.
2026-02-21,NJIT,Vermont,1,0,,2026-02-21__NJIT__Vermont
2026-02-21,Navy,Army,-1,0,,2026-02-21__Army__Navy
2026-02-21,Nebraska,Penn St.,1,0,,2026-02-21__Nebraska__Penn St.
2026-02-21,Nevada,Utah St.,1,0,,2026-02-21__Nevada__Utah St.
2026-02-21,New Hampshire,Maine,1,0,,2026-02-21__Maine__New Hampshire
2026-02-21,New Haven,Fairleigh Dickinson,-1,0,,2026-02-21__Fairleigh Dickinson__New Haven
